song,moods,arousal,valence
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/30-30ds4UFFMxN1Ct2t9tPXzU- Frédéric Chopin, Ólafur Arnalds, Alice Sara Ott, Mari Samuelsen - Nocturne in C Sharp Minor.mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.304119825363159,3.5270333290100098
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/06-50mwGp3PgKoZldhBvfy2cf- Harold Budd, Brian Eno - Against The Sky - 2005 Digital Remaster.mp3","['calm', 'drama', 'dream', 'emotional', 'film', 'inspiring', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.441615104675293,3.0149693489074707
/Users/jsgomezc/Data/psilocybin/audio/imperial1/31-5HhhGp270MCguWHno2iiXb- David Darling - Beautiful Life.mp3,"['calm', 'dream', 'emotional', 'film', 'hopeful', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.6319503784179688,3.7625765800476074
/Users/jsgomezc/Data/psilocybin/audio/imperial1/20-2zaOgFCQHOcziWkX3lyIw0- Max Richter - Dinner And The Ship Of Dreams.mp3,"['christmas', 'dark', 'drama', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow']",3.6401615142822266,3.5487215518951416
/Users/jsgomezc/Data/psilocybin/audio/imperial1/22-1TkOyJzw8hV7VyKTTrn9kR- Greg Haines - Azure.mp3,"['calm', 'cool', 'deep', 'meditative', 'melodic', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']",2.2082974910736084,4.455653190612793
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/35-3Y2hAo4gsZ2oknPnJcYx67- Arvo Pärt, Peter Minkler, Lura Johnson - Spiegel im Spiegel.mp3","['calm', 'drama', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.9794986248016357,3.5418713092803955
/Users/jsgomezc/Data/psilocybin/audio/imperial1/44-0suQ6B8Bsp0tFuCXx652Az- Nils Frahm - Ambre.mp3,"['calm', 'drama', 'dream', 'emotional', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.3786613941192627,3.9320642948150635
/Users/jsgomezc/Data/psilocybin/audio/imperial1/38-0g9fq9RB1MXrUwHlZO2k1j- Arve Henriksen - Hambopolskavalsen.mp3,"['calm', 'documentary', 'drama', 'emotional', 'epic', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",3.1843090057373047,3.639331579208374
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/11-7Mx00Ye1ypcK1hToeKyrVl- Henryk Górecki, Dawn Upshaw, London Sinfonietta, David Zinman - Symphony No. 3, Op. 36- I. Lento - Sostenuto Tranquillo Ma Cantabile.mp3","['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",2.5886106491088867,3.1425838470458984
/Users/jsgomezc/Data/psilocybin/audio/imperial1/40-6RbuwMOxd9bgqozQCoQBqZ- Dead Can Dance - Nierika (Remastered).mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.8196187019348145,3.3611507415771484
/Users/jsgomezc/Data/psilocybin/audio/imperial1/42-1awURxRyup8e6TzfMa4Sq1- Brian McBride - Toil Theme Part 2.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'nature', 'relaxing', 'romantic', 'soft', 'soundscape']",3.596889019012451,4.041136264801025
/Users/jsgomezc/Data/psilocybin/audio/imperial1/10-3PgyLMW3bpmOGwWCIw4PHM- Robert Rich - The Spiral Steps.mp3,"['calm', 'cool', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.9045772552490234,4.0684404373168945
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/01-2Uy2p6tkVLj6vaVznKpNCs- Stars Of The Lid - Articulate Silences, Pt. 1.mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'epic', 'film', 'hopeful', 'inspiring', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.9549365043640137,3.506561517715454
/Users/jsgomezc/Data/psilocybin/audio/imperial1/33-0f3qYqNDDJuUV1qSrUT8aJ- Enya - Sumiregusa (Wild Violet).mp3,"['calm', 'dream', 'emotional', 'epic', 'film', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape']",3.172725200653076,3.4040944576263428
/Users/jsgomezc/Data/psilocybin/audio/imperial1/14-0WuBIVeebCtLQMaP13gdTN- David Darling - Stones Start Spinning.mp3,"['adventure', 'calm', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.954892635345459,3.514248847961426
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/12-2YhQ6ANaiJj5VvTR4s5QrG- Joseph Canteloube, Kate Royal, Edward Gardner, Academy of St. Martin in the Fields - Bailero (Chants d'Auvergne, 1st series, no.2).mp3","['adventure', 'documentary', 'drama', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.9385435581207275,3.5253264904022217
/Users/jsgomezc/Data/psilocybin/audio/imperial1/21-3wqngqKhicYuoDjv3CGuaj-Henryk GóreckiAlain Altinoglu-Symphony No 3 Op 36 Lento e Largo Tranquillissimo.mp3,"['drama', 'dramatic', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']",2.825918674468994,3.4021098613739014
/Users/jsgomezc/Data/psilocybin/audio/imperial1/32-2IUxS3xF0cNYLEbgUXir1R- David Darling - When We Forgive.mp3,"['documentary', 'drama', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.713106632232666,3.5388803482055664
/Users/jsgomezc/Data/psilocybin/audio/imperial1/37-4kFHLhjSZfB7dPLfWu61U6- Arve Henriksen - Opening Image.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.8981504440307617,3.4322876930236816
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/47-3Z9PWaE8d55XcOxEHwx6U8- Laraaji, Brian Eno - Meditation No. 1.mp3","['calm', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.9610543251037598,3.864238739013672
/Users/jsgomezc/Data/psilocybin/audio/imperial1/46-13OrUx8RpXyYbLX5WH0KTd- Brian Eno - LUX 4.mp3,"['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']",2.0474491119384766,2.939148187637329
/Users/jsgomezc/Data/psilocybin/audio/imperial1/26-6XLeKU9DAxiyvFfOBxs4lS- Dead Can Dance - Devorzhum (Remastered).mp3,"['calm', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.68159818649292,3.2438466548919678
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/16-7nHvcYaK0ZU53nafu8uiFD- John Foxx, Harold Budd - Coming Into Focus.mp3","['calm', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.4195303916931152,3.0853798389434814
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/29-0iBbxZro3fIOks49QfYYfV- Frédéric Chopin, Ólafur Arnalds, Alice Sara Ott - Piano Sonata No. 3- Largo.mp3","['calm', 'drama', 'emotional', 'film', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.5475919246673584,3.397444725036621
/Users/jsgomezc/Data/psilocybin/audio/imperial1/43-3AMxgPtQUUNLnDfEwi4pff- Brian McBride - Toil Theme Part 3.mp3,"['calm', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.690060615539551,3.197537422180176
/Users/jsgomezc/Data/psilocybin/audio/imperial1/15-6DObLA3d50idyjBjlT3pAV- Carlos Cipa - The Whole Truth.mp3,"['ballad', 'drama', 'emotional', 'film', 'hopeful', 'meditative', 'melancholic', 'melodic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.709688425064087,4.271617412567139
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/34-0uyK1f8hrZevj4xMZESp5b- Steven Halpern, Silvia Nakkach - Om Zone 2.0 - II.mp3","['calm', 'dream', 'emotional', 'film', 'hopeful', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.431918144226074,3.4730045795440674
/Users/jsgomezc/Data/psilocybin/audio/imperial1/24-4d2O6XPQFQplwg1nnO90SP- Otto A. Totland - Steps.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.4924874305725098,3.877962589263916
/Users/jsgomezc/Data/psilocybin/audio/imperial1/03-2U9rXVRiRnRTL1Y3H1sReI- Stars Of The Lid - The Evil That Never Arrived.mp3,"['calm', 'dream', 'emotional', 'film', 'hopeful', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",1.986364483833313,3.123337984085083
/Users/jsgomezc/Data/psilocybin/audio/imperial1/23-2kgdNQnmb9YJuRXHx85JRz- Otto A. Totland - Open.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.2583460807800293,3.3576598167419434
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/18-3qmBqj3EmghQ4UayTRBbL1- Arvo Pärt, Estonian Philharmonic Chamber Choir, Paul Hillier - Da pacem Domine.mp3","['calm', 'drama', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.2472968101501465,4.421773910522461
/Users/jsgomezc/Data/psilocybin/audio/imperial1/25-7k2G8l0zqfUhU6UayYPwoj- Federico Albanese - Disclosed.mp3,"['ballad', 'calm', 'drama', 'dream', 'emotional', 'hopeful', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.316164493560791,4.320084095001221
/Users/jsgomezc/Data/psilocybin/audio/imperial1/41-4v2zUl6rHkppfffnlxcFbg- Brian McBride - Toil Theme Part 1.mp3,"['calm', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",1.9875787496566772,3.1209161281585693
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/00-0GWRybBt2Gn3piRyyysWWP- Alain Presencer - Shepherd'S Song.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",1.922368049621582,3.078538656234741
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/02-7cVxHX7wFEdXwIzdD9tPCO- Antonio Vivaldi, Angel Romero, Academy of St. Martin in the Fields, Iona Brown - 12 Concertos, Op. 3 'L'estro armonico'  Concerto No. 6 in A Minor for Violin, RV 356- II. Largo.mp3","['calm', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",3.013500928878784,4.277639389038086
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/11-4CktAHc24GqgbETFTV8x9j- David Hykes & The Harmonic Choir - Gravity Waves 5. Lens By Lens. 6. Telescoping.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.1395914554595947,3.39289927482605
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/28-29U7stRjqHU6rMiS8BfaI9- Louis Armstrong - What A Wonderful World.mp3,"['calm', 'cool', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",3.357661247253418,3.8720858097076416
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/01-4JVyxDhSEAe7cvq7hjhikB- Antonio Vivaldi - Concerto for 2 Mandolins, Strings and Continuo in G major, RV 532 - Arr. Pepe Romero for 2 Guitars, Strings and Continuo- II. Andante.mp3","['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.5050790309906006,3.297630548477173
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/27-24xmFCREF5JiqKBhLHqgKL- Ladysmith Black Mambazo - King of Kings.mp3,"['calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",3.650174617767334,3.671759843826294
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/05-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,"['calm', 'cool', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.3699965476989746,3.0222296714782715
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/24-7C2BhccG54Nu6RTote6Yak- Russill Paul - Evening Shadows Fall.mp3,"['calm', 'cool', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.51472806930542,3.5618481636047363
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/22-2LZ6cUUgy5tsjLgCowLxJ4- Source Vibrations - 285 Hz Quantum Cognition.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']",2.104266881942749,2.851475477218628
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/03-5B081R4ZB10dcY1w9sGcCq- Paul Horn - Mumtaz Mahal.mp3,"['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']",2.1309001445770264,2.86271071434021
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/14-2iRU4ImxC0Ul9kVtF7RVK2- Ali Akbar Khan - Jogiya Kalingra.mp3,"['calm', 'cool', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.701402187347412,4.062654972076416
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/17-0ntKqYefMandengSXCztEx- Brian Keane, Nancy Hennings, Henry Wolff - Altitude 27,000.mp3","['calm', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape']",2.801267147064209,3.1708924770355225
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/19-4sPBcSgmvk3e476IISP0XG- Danny Becher - Akasha - The Pleasure Of Being One With The Supreme Soul.mp3,"['calm', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",2.417142868041992,2.700331449508667
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/09-6L1ya2i7ploS0eR2PIYOzq- Edward Elgar, BBC Symphony Orchestra, Leonard Bernstein - Enigma Variations, Op. 36- Var. 9. Adagio 'Nimrod'.mp3","['calm', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft']",2.9294090270996094,3.529198408126831
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/26-1LLbjPbqAmnYQONlGmChsU-Masters Of The Meian-RyuMasters of Kimpu-RyuMasters of Tozan-RyuMasters of Kikusi-Ryu-Oshusanaya.mp3,"['calm', 'dark', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.6332826614379883,2.917482614517212
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/20-3EgYRFHH3PEHpylxLQmI62-Alan Tower-A Mystic Meandering.mp3,"['calm', 'dark', 'documentary', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.556640625,3.6942222118377686
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/07-6EGRXWF3PmMb0cytL63hVG- Tony Scott - Satori (Enlightenment).mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.060438632965088,3.1248672008514404
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/30-3E414nlMmd9z973nm0IkC9- Dr. Jeffrey Thompson - Ocean Waves.mp3,"['dark', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.9578890800476074,3.2557761669158936
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/18-5jVlfS40RhsXIWr2OCcUi9- David Hykes & The Harmonic Choir - Two Poles; Ascent. 8. Ascending and Descending.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']",2.8536715507507324,3.617090940475464
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3","['calm', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",3.3131985664367676,3.534276247024536
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/04-3rZxrTiEblsYXUTKSawlje- Crystal Voices - Earth Chant.mp3,"['calm', 'dark', 'deep', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.4641122817993164,3.3640434741973877
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/06-53DoblJMitL30jWkUImmD7- Ron Korb - Flute Traveller.mp3,"['dark', 'dream', 'film', 'meditative', 'nature', 'soundscape']",3.39925217628479,2.722994565963745
"/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/23-7vsCHWzH9YrCNT55uJ4JTB- Jonathan Goldman, Akshara Weave, Lama Tashi, Laraaji, John Beaulieu, Sarah Benson, Alec Sims, Ruth Weider Magan, Rabbi Auri Ishi, Ty Burhoe, Andi Goldman, Joshua Goldman - Call of Compassion (Pt. II).mp3","['calm', 'dream', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape', 'travel']",3.991621971130371,4.163983345031738
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/15-24mRYGnmtLnSwWfX3BVOhM-Drew GladstoneNancy HenningsHenry Wolff-A Choir Of Bells.mp3,"['calm', 'dark', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.9988784790039062,3.0763022899627686
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/29-6dGnYIeXmHdcikdzNNDMm2- The Beatles - Here Comes The Sun - Remastered 2009.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.5905675888061523,3.3275039196014404
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/12-7dKcY5Ev21rSeX7Z79qVzE- The Seattle Harmonic Voices - Song From The Balance Point.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape', 'space']",3.3040266036987305,3.967484474182129
/Users/jsgomezc/Data/psilocybin/audio/jh_overtone/13-6mXEIcnlkggfNVs49cFXKw-Alan Tower-A Shamans Spiritwork.mp3,"['calm', 'documentary', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.507905960083008,3.65889573097229
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/38-2H96z4OFcMTTopEgIX49ci- Harold Budd - Juno.mp3,"['calm', 'dark', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.7013630867004395,2.9392287731170654
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/08-4928fr7y9XjYCip7dT8VUH- NEU! - Sonderangebot.mp3,"['dark', 'documentary', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.967803716659546,2.97324800491333
"/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/06-6p1D7kXSeW6saOJteQ7orb- Alice Coltrane, Pharoah Sanders - Something About John Coltrane.mp3","['dark', 'dream', 'emotional', 'meditative', 'movie', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.6032257080078125,3.8631856441497803
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/16-0aGvcIUEdMq9PelZIGJOBU- Terry Riley - A Rainbow in the Curved Air - Instrumental.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.2187013626098633,3.7034592628479004
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/28-0W6GLni38O5IH7NrE1abah- Roedelius - Veilchenwurzeln.mp3,"['calm', 'dark', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.635380268096924,4.14178991317749
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/15-7K390g1jaEEG634ILDD4mW- Ashra - Ocean Of Tenderness.mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.1009974479675293,3.2957491874694824
"/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/19-2n7jmpcDvUVqzTXkiwRJSo- Stephen Scott - Rainbows, II.mp3","['calm', 'dark', 'documentary', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",2.858664035797119,3.026204824447632
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/37-2oWwrX6JGdRC4cUnJlYiWF- Harold Budd - Rosetti NoiseChrystal Garden And A Coda.mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.0391411781311035,3.1549880504608154
"/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/20-4lxunSFYkcTdsbxwg2Vpzx- Steve Reich - Music for Mallet Instruments, Voices and Organ.mp3","['calm', 'dark', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']",2.676589012145996,2.9237117767333984
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/27-061p2ZMjkvKtbuc5swDz5t- Roedelius - Wenn der Südwind weht.mp3,"['calm', 'documentary', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.506986618041992,3.917367458343506
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/14-3KyuU54Ui0dTtCI2Xkfkrh- Ashra - Oasis.mp3,"['dream', 'emotional', 'epic', 'film', 'meditative', 'nature', 'soundscape', 'travel']",4.275817394256592,4.565831661224365
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/30-6o8tcwhpGFCBQWpc0zGUsj- Roedelius - Mutee.mp3,"['calm', 'dark', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.2028160095214844,3.3585150241851807
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/00-1Q44liueFrUtcMqR71vWBm- Stuart Dempster - Standing Waves- 1976.mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.781203508377075,3.8348076343536377
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/01-1X9TmaFt15Yg9V34rvjbhX- Jon Hassell - Blues Nile.mp3,"['dark', 'deep', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.3499417304992676,3.006998062133789
"/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/18-0VmoicH4EKejoj3z9zcNyp- Stephen Scott - Rainbows, I.mp3","['cool', 'dark', 'deep', 'dream', 'meditative', 'slow', 'soundscape', 'space']",3.331468105316162,3.622053623199463
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/35-5oTnjavcEz8hENl2nlYmdx- Harold Budd - Bismillahi 'Rrahmani 'Rrahim.mp3,"['calm', 'dark', 'documentary', 'drama', 'dream', 'emotional', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'travel']",2.3795742988586426,3.3152687549591064
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/02-5RINRvcupIKAc3kM40SyP4- Mark Banning - Everlasting Moments.mp3,"['calm', 'dark', 'documentary', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.910033702850342,3.1856369972229004
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/10-7xrtYFSpcy2fT6xuyVZzFV- Ashra - Sunrain.mp3,"['calm', 'dream', 'emotional', 'epic', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.5804927349090576,3.475822925567627
"/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/26-55wgxmzsIFXn8LWRCCVutH- Popol Vuh - Andacht, Pt. 1.mp3","['dark', 'documentary', 'dream', 'film', 'nature', 'soundscape', 'space']",3.267533302307129,3.442580461502075
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/23-2QJHhVo4ETLw7TjYi4wFHY- Popol Vuh - Hosianna-Mantra.mp3,"['calm', 'dark', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.5062994956970215,3.565270185470581
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/33-3BtY7xQFux9PtYD3K7KAp3- Roedelius - Auf leisen Sohlen.mp3,"['dark', 'dream', 'film', 'meditative', 'movie', 'nature', 'soundscape', 'space', 'travel']",3.564518928527832,3.2238900661468506
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/07-5ten0WtejUB4F0lGVFStyE- NEU! - Hallogallo.mp3,"['dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.994525909423828,4.015632152557373
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/36-4z5mBEeCOoWqqbK8rOwDN1- Harold Budd - Let Us Go Into The House Of The LordButterfly Sunday.mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.451032876968384,3.497527599334717
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/32-1Ragk51wAgVQLMis5aMyLq- Roedelius - Goldregen.mp3,"['calm', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soundscape', 'space']",2.9738364219665527,2.982043504714966
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/11-2cRQA17KKBy0pklGxGZ699- Ashra - Deep Distance.mp3,"['dark', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",3.8076958656311035,3.754455804824829
/Users/jsgomezc/Data/psilocybin/audio/chacruna_baldwin/22-072TpuTCtkmjAaxY7egG1f- Popol Vuh - Kyrie.mp3,"['calm', 'dark', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",3.060934066772461,3.2183992862701416
