#,playlist,Song,Artist,Time,BPM,Genres,Parent Genres,Album,Album Date,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,Duration (s),Duration (m),Duration,phase,process?,link
19,jh_overtone,Two Poles; Ascent. 8. Ascending and Descending,David Hykes & The Harmonic Choir,6:19,134,drone,Electronic,Hearing Solar Winds Alight (Special Audiophile Edition),1/1/08,22,20,99,97,3,0,0,-21,E Major,4,10/29/20,5jVlfS40RhsXIWr2OCcUi9,Harmonic Presence,12B,ushm90865346,380,6.333,0:06:20,peak,TRUE,https://open.spotify.com/track/5jVlfS40RhsXIWr2OCcUi9
20,jh_overtone,Akasha - The Pleasure Of Being One With The Supreme Soul,Danny Becher,9:05,64,,,Tibetan Singing Bowls,2/1/02,15,0,99,74,3,0,0,-38,D#/E♭ Major,4,10/29/20,4sPBcSgmvk3e476IISP0XG,Oreade Music,5B,NLA930600222,545,9.083,0:09:05,peak,TRUE,https://open.spotify.com/track/4sPBcSgmvk3e476IISP0XG
21,jh_overtone,A Mystic Meandering,Alan Tower,5:45,86,,,The Eternal Presence,3/1/03,9,6,93,91,3,0,10,-25,F Major,5,10/29/20,3EgYRFHH3PEHpylxLQmI62,Ancient Future Music,7B,USI4R0404215,344,5.733,0:05:44,peak,TRUE,https://open.spotify.com/track/3EgYRFHH3PEHpylxLQmI62
22,jh_overtone,Bhairavi Bhatiyar With Ragmala,Ali Akbar Khan,22:55,83,,,Signature Series Vol 2,10/29/96,40,32,64,92,42,0,10,-22,F Major,3,10/29/20,0BoxfIVT2Yj1cU6Gxu3w5g,AMMP,7B,US36V0400041,1375,22.917,0:22:55,return,TRUE,https://open.spotify.com/track/0BoxfIVT2Yj1cU6Gxu3w5g
23,jh_overtone,285 Hz Quantum Cognition,Source Vibrations,4:46,70,,,"Solfeggio Harmonics, Vol. 1",7/17/09,40,4,98,93,4,0,0,-29,D Major,5,10/29/20,2LZ6cUUgy5tsjLgCowLxJ4,Source Vibrations,10B,USTC00947825,286,4.767,0:04:46,return,TRUE,https://open.spotify.com/track/2LZ6cUUgy5tsjLgCowLxJ4
24,jh_overtone,Call of Compassion (Pt. II),"Jonathan Goldman,Akshara Weave,Lama Tashi,Laraaji,John Beaulieu,Sarah Benson,Alec Sims,Ruth Weider Magan,Rabbi Auri Ishi,Ty Burhoe,Andi Goldman,Joshua Goldman",3:47,100,"ambient, drone, new age,","Electronic, New age",The Lost Chord,6/21/00,33,17,93,98,3,0,10,-22,C♯/D♭ Major,4,10/29/20,7vsCHWzH9YrCNT55uJ4JTB,Spirit Music,3B,US94N0610096,228,3.800,0:03:48,return,TRUE,https://open.spotify.com/track/7vsCHWzH9YrCNT55uJ4JTB
25,jh_overtone,Evening Shadows Fall,Russill Paul,23:29,123,,,Nada: Awakening Spirit,1999-00-00,28,14,57,0,6,0,30,-19,C Major,4,10/30/20,7C2BhccG54Nu6RTote6Yak,The Relaxation Company,8B,US34D0700133,1409,23.483,0:23:29,return,TRUE,https://open.spotify.com/track/7C2BhccG54Nu6RTote6Yak
26,jh_overtone,"Isis And Osiris - Live At Village Gate, NY, 1970","Alice Coltrane,Pharoah Sanders",11:32,94,"free jazz, jazz, hard bop",Jazz,Journey in Satchidananda,1971-00-00,33,51,81,92,56,0,70,-14,C Minor,4,10/30/20,7rFVIYbCu6MFLduVgnts6q,GRP,5A,USMC17052080,692,11.533,0:11:32,return,TRUE,https://open.spotify.com/track/7rFVIYbCu6MFLduVgnts6q
27,jh_overtone,Oshusanaya,"Masters Of The Meian-Ryu,Masters of Kimpu-Ryu,Masters of Tozan-Ryu,Masters of Kikusi-Ryu",7:11,75,"japanese classical, traditional music","Classical, Traditional music",Japanese Masterpieces for the Shakuhachi,1/1/91,21,0,99,74,4,0,0,-33,G Major,3,10/30/20,1LLbjPbqAmnYQONlGmChsU,Lyrichord,9B,US4BQ0400872,430,7.167,0:07:10,return,TRUE,https://open.spotify.com/track/1LLbjPbqAmnYQONlGmChsU
28,jh_overtone,King of Kings,Ladysmith Black Mambazo,4:07,87,afropop,Pop,Shaka Zulu,1987-00-00,40,5,93,0,39,0,10,-25,E Major,4,10/30/20,24xmFCREF5JiqKBhLHqgKL,Warner Records,12B,USWB10001714,249,4.150,0:04:09,return,TRUE,https://open.spotify.com/track/24xmFCREF5JiqKBhLHqgKL
29,jh_overtone,What A Wonderful World,Louis Armstrong,2:19,77,"jazz, swing music, big band, vocal jazz, jazz blues","Easy listening, Jazz, Blues",What A Wonderful World,1/1/68,27,17,73,0,20,0,10,-21,F Major,4,10/30/20,29U7stRjqHU6rMiS8BfaI9,GRP,7B,USMC16758823,139,2.317,0:02:19,return,TRUE,https://open.spotify.com/track/29U7stRjqHU6rMiS8BfaI9
30,jh_overtone,Here Comes The Sun - Remastered 2009,The Beatles,3:05,129,"classic rock, psychedelic rock",Rock,Abbey Road (Remastered),9/26/69,56,54,3,0,39,0,10,-10,A Major,4,10/30/20,6dGnYIeXmHdcikdzNNDMm2,EMI Catalogue,11B,GBAYE0601696,186,3.100,0:03:06,return,TRUE,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
31,jh_overtone,Ocean Waves,Dr. Jeffrey Thompson,60:09:00,74,,,Ocean Waves (Alpha Relaxation Solution),9/12/06,6,21,33,91,3,10,30,-33,C♯/D♭ Major,4,10/30/20,3E414nlMmd9z973nm0IkC9,The Relaxation Company,3B,US34D0700085,3609,60.150,1:00:09,return,TRUE,https://open.spotify.com/track/3E414nlMmd9z973nm0IkC9
