playlist,song,order,chunk,valence,arousal,predicted_moods
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,1,2.7354812622070312,2.742701768875122,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,2,3.1931450366973877,3.3107833862304688,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,3,3.582864999771118,3.2885427474975586,"['documentary', 'drama', 'dream', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,4,3.135493040084839,3.073521614074707,"['documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'inspiring', 'melancholic', 'nature', 'romantic', 'sad', 'soft', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,5,3.8987481594085693,3.6009950637817383,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'melancholic', 'movie', 'nature', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,6,3.035644292831421,2.908428192138672,"['christmas', 'drama', 'film', 'game', 'melancholic', 'romantic', 'sad']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,7,3.665614366531372,3.48856258392334,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'game', 'melancholic', 'nature', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3",48,8,3.2050743103027344,3.109447479248047,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'melancholic', 'movie', 'nature', 'romantic', 'sad', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,0,3.1959068775177,2.980050802230835,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,1,3.3607218265533447,3.740912914276123,"['action', 'dark', 'documentary', 'drama', 'epic', 'film', 'movie']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,2,5.0180745124816895,4.166372299194336,"['action', 'adventure', 'commercial', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,3,5.4736151695251465,4.69850492477417,"['action', 'adventure', 'advertising', 'children', 'commercial', 'documentary', 'drama', 'dramatic', 'film', 'fun', 'happy', 'inspiring', 'movie']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,4,5.013412952423096,4.415764331817627,"['action', 'adventure', 'children', 'commercial', 'documentary', 'drama', 'dramatic', 'energetic', 'epic', 'film', 'fun', 'funny', 'inspiring', 'movie', 'sport', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,5,3.435082197189331,2.8688302040100098,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'inspiring', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,6,3.149047374725342,3.023380756378174,"['action', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'relaxing', 'romantic', 'sad', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,7,4.910900592803955,4.678489685058594,"['action', 'adventure', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,8,4.779173374176025,4.867136001586914,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'inspiring', 'movie', 'romantic', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,9,4.534787654876709,4.935891151428223,"['action', 'adventure', 'documentary', 'drama', 'film', 'movie']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,10,5.711061954498291,5.202239036560059,"['action', 'adventure', 'advertising', 'background', 'children', 'commercial', 'documentary', 'drama', 'energetic', 'happy', 'inspiring', 'movie', 'positive', 'sport', 'upbeat', 'uplifting']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,11,4.522977828979492,3.74904465675354,"['action', 'adventure', 'children', 'commercial', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'energetic', 'epic', 'film', 'movie', 'trailer', 'uplifting']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,06,12,4.135313510894775,4.254110813140869,"['action', 'adventure', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'sad', 'trailer']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,0,3.29496431350708,2.39253568649292,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,1,3.7751731872558594,2.448068141937256,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,2,3.7670884132385254,2.621126651763916,"['drama', 'dramatic', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'romantic', 'sad']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,3,4.104405403137207,2.754657745361328,"['christmas', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'holiday', 'hopeful', 'love', 'meditative', 'melancholic', 'nature', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,4,4.176938533782959,2.726027488708496,"['drama', 'dramatic', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,5,4.618706226348877,3.5252761840820312,"['christmas', 'drama', 'dream', 'emotional', 'film', 'holiday', 'love', 'melancholic', 'romantic', 'sad']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,6,4.116222858428955,2.581573009490967,"['background', 'calm', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,7,4.754542350769043,3.8445401191711426,"['christmas', 'drama', 'dramatic', 'emotional', 'film', 'holiday', 'hopeful', 'inspiring', 'love', 'melancholic', 'nature', 'romantic', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/36-2encI1yXXkZ71sHe2dbylf- Armand Amar - Pour Une Femme.mp3,36,8,3.7616236209869385,2.447978973388672,"['calm', 'christmas', 'dream', 'emotional', 'hopeful', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,0,3.0536625385284424,2.7376599311828613,"['calm', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,1,3.7830357551574707,3.0558571815490723,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,2,2.8585379123687744,2.959155559539795,"['calm', 'dark', 'dream', 'film', 'meditative', 'melancholic', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,3,3.243717908859253,2.8321304321289062,"['calm', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,4,3.7647223472595215,3.1148488521575928,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,5,2.972994804382324,2.652872085571289,"['calm', 'dark', 'dream', 'meditative', 'melancholic', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,6,3.2574079036712646,2.955631732940674,"['calm', 'dark', 'dream', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,7,4.3640265464782715,3.5511555671691895,"['calm', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,8,3.837653875350952,3.308502435684204,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,9,3.4423277378082275,3.367558240890503,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,10,2.8601491451263428,2.4780936241149902,"['calm', 'dream', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3",08,11,2.8759825229644775,2.1320338249206543,"['calm', 'dream', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft', 'soundscape', 'space']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,0,4.2032470703125,2.9240922927856445,"['calm', 'documentary', 'film', 'love', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,1,4.68979024887085,3.325629711151123,"['film', 'happy', 'love', 'relaxing', 'romantic', 'sad']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,2,3.7715978622436523,3.1569418907165527,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,3,3.8949341773986816,3.4466559886932373,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,4,4.358257293701172,3.4911863803863525,"['calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,5,3.7473607063293457,3.3555479049682617,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,6,3.9391143321990967,3.380439519882202,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,7,4.325409412384033,3.2374300956726074,"['calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,8,4.14243745803833,3.174445152282715,"['calm', 'children', 'christmas', 'film', 'happy', 'holiday', 'love', 'meditative', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,9,4.09401273727417,3.246140956878662,"['children', 'christmas', 'film', 'game', 'love', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,10,4.510498523712158,3.372485637664795,"['calm', 'dream', 'emotional', 'love', 'meditative', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,11,3.806384325027466,3.327568531036377,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,12,3.9865267276763916,3.43118953704834,"['ballad', 'calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3",57,13,4.599796772003174,3.3063881397247314,"['calm', 'emotional', 'love', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,0,4.380269527435303,2.2754106521606445,"['calm', 'documentary', 'dream', 'emotional', 'film', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,1,4.791346549987793,2.5890052318573,"['calm', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'space']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,2,4.150290012359619,2.1936564445495605,"['calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soft', 'soundscape', 'space']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,3,4.606795310974121,2.8462562561035156,"['calm', 'children', 'documentary', 'drama', 'dream', 'emotional', 'film', 'holiday', 'melancholic', 'nature', 'sad', 'soft']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,4,4.403615474700928,2.1812069416046143,"['advertising', 'calm', 'children', 'documentary', 'drama', 'dream', 'emotional', 'happy', 'holiday', 'nature', 'sad', 'soft', 'uplifting']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,5,4.135354995727539,2.390383243560791,"['calm', 'documentary', 'dream', 'emotional', 'happy', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,6,4.0169291496276855,2.264678716659546,"['calm', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,7,4.076496124267578,2.539175510406494,"['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,8,4.111303329467773,2.2007498741149902,"['calm', 'dream', 'emotional', 'melancholic', 'nature', 'sad', 'slow', 'soft', 'uplifting']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,9,4.123734474182129,2.2172255516052246,"['advertising', 'calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']"
copenhagen,/Users/jsgomezc/Data/psilocybin/audio/copenhagen/03-0jw4DxL8ICWm8irhTYE3Sc- Paul Horn - Shah Jahan.mp3,03,10,4.385756015777588,2.2334649562835693,"['calm', 'dream', 'emotional', 'holiday', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,0,3.368701696395874,3.031248092651367,"['documentary', 'drama', 'dream', 'emotional', 'film', 'game', 'love', 'meditative', 'nature', 'sad', 'soundscape']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,1,4.12154483795166,3.647709846496582,"['adventure', 'documentary', 'drama', 'dream', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,2,3.7085912227630615,3.6323025226593018,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'game', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,3,3.969372034072876,3.3569746017456055,"['adventure', 'documentary', 'drama', 'emotional', 'film', 'game', 'melancholic', 'nature', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,4,4.390193462371826,3.4738166332244873,"['adventure', 'calm', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'game', 'melancholic', 'movie', 'nature', 'romantic', 'sad', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,5,3.488792657852173,3.1002089977264404,"['documentary', 'drama', 'dream', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soundscape', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,6,4.366693019866943,4.17085599899292,"['adventure', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soundscape', 'trailer']"
copenhagen,"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3",18,7,3.29362416267395,3.0418646335601807,"['documentary', 'drama', 'dream', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'trailer']"
